academicYear,universityName,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupancyRate,tuitionFee,universityLocation,baseRanking,avgAdmissionRanking,stdDeviationStudents,revenue,outOfCityStudentRate,outOfRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref
2021,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Makine Mühendisliði,202511765,SAY,English,50,49,49,,ÝSTANBUL,250.501,320.015,,,"%38,8",,314,,"%3,2","%20,7","%61,1","9,0",,"6,2","%10,2","%44,9","%85,7",,122,503
2023,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Matematik,202590274,SAY,English,50,21,21,,ÝSTANBUL,481.853,514.045,,,"%19,1",,143,,"%5,6","%21,0","%62,2","8,7",,"3,9","%19,0","%52,4","%100,0",,82,186
2022,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Matematik,202590274,SAY,English,50,10,10,,ÝSTANBUL,346.194,420.673,,,"%20,0",,169,,"%5,3","%20,1",111,"8,8",,"5,9",%,"%50,0","%90,0",,40,84
2021,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Matematik,202590274,SAY,English,50,10,8,,ÝSTANBUL,388.105,543.348,,,"%12,5",,32,,"%6,3","%15,6","%53,1","9,5",,"4,4","%25,0","%37,5","%100,0",,42,61
2023,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Mekatronik Mühendisliði,202512136,SAY,English,50,60,44,,ÝSTANBUL,295.426,257.859,,,"%18,2",,391,,"%3,8","%18,4","%59,6","9,1",,"2,8","%34,1","%75,0","%100,0",,99,469
2022,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Mekatronik Mühendisliði,202512136,SAY,English,50,59,59,,ÝSTANBUL,218.791,229.162,,,"%18,6",,503,,"%5,0","%20,9",294,"9,2",,"7,0","%3,4","%33,9","%76,3",,138,622
2021,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Mekatronik Mühendisliði,202512136,SAY,English,50,50,50,,ÝSTANBUL,257.149,312.101,,,"%16,0",,304,,"%7,6","%23,7","%61,5","8,3",,"4,0","%28,0","%66,0","%90,0",,69,494
2023,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mimarlýk Fakültesi,Mimarlýk,202511111,SAY,English,50,62,59,,ÝSTANBUL,249.116,268.220,,,"%30,5",,321,,"%10,0","%26,2","%71,7","7,3",,"2,7","%54,2","%79,7","%94,9",,89,563
2022,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mimarlýk Fakültesi,Mimarlýk,202511111,SAY,English,50,56,56,,ÝSTANBUL,181.610,204.032,,,"%41,1",,449,,"%7,3","%28,5",292,"7,9",,"4,5","%16,1","%58,9","%85,7",,199,454
2021,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Mimarlýk Fakültesi,Mimarlýk,202511111,SAY,English,50,60,60,,ÝSTANBUL,172.123,183.304,,,"%45,0",,416,,"%8,9","%37,0","%70,9","7,1",,"3,6","%16,7","%81,7","%93,3",,139,537
2023,ÝSTANBUL ESENYURT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,207510064,SAY,Turkish,50,42,42,,ÝSTANBUL,712.627,794.812,,,"%28,6",,399,,"%8,8","%31,1","%66,4","8,6",,"3,0","%26,2","%78,6","%95,2",,127,315
2022,ÝSTANBUL ESENYURT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,207510064,SAY,Turkish,50,38,38,,ÝSTANBUL,635.442,822.638,,,"%36,8",,358,,"%5,3","%16,5",184,"10,5",,"7,4","%13,2","%26,3","%73,7",,66,520
2021,ÝSTANBUL ESENYURT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,207510064,SAY,Turkish,50,51,0.0,,ÝSTANBUL,---,,,,,,25,,%,"%4,0","%48,0","10,1",,,,,,,,
2023,ÝSTANBUL ESENYURT ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,Bilgisayar Mühendisliði ,207590111,SAY,Turkish,50,34,32,,ÝSTANBUL,297.517,329.989,,,"%15,6",,165,,"%6,7","%21,2","%59,4","9,3",,"3,5","%34,4","%65,6","%93,8",,163,322
2022,ÝSTANBUL ESENYURT ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,Bilgisayar Mühendisliði ,207590111,SAY,Turkish,50,25,25,,ÝSTANBUL,289.867,368.334,,,"%24,0",,69,,"%2,9","%8,7",36,"11,1",,"8,5","%4,0","%16,0","%64,0",,75,324
2021,ÝSTANBUL ESENYURT ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,Bilgisayar Mühendisliði ,207590111,SAY,Turkish,50,13,7,,ÝSTANBUL,296.551,449.221,,,"%28,6",,35,,"%2,9","%8,6","%48,6","9,8",,"7,1","%14,3","%14,3","%71,4",,18,75
2023,ÝSTANBUL ESENYURT ÜNÝVERSÝTESÝ,Sanat ve Sosyal Bilimler Fakültesi,Dijital Oyun Tasarýmý ,207590331,SAY,Turkish,50,25,25,,ÝSTANBUL,900.524,993.276,,,"%20,0",,118,,"%3,4","%18,6","%65,3","8,6",,"4,9","%12,0","%40,0","%88,0",,106,308
2023,ÝSTANBUL ESENYURT ÜNÝVERSÝTESÝ,Sanat ve Sosyal Bilimler Fakültesi,Dijital Oyun Tasarýmý ,207590317,SAY,Turkish,0,9,9,,ÝSTANBUL,1.300.169,1.890.562,,,"%44,4",,36,,%,"%13,9","%52,8","11,0",,"9,8",%,"%22,2","%55,6",,32,169
2023,ÝSTANBUL ESENYURT ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,Elektrik-Elektronik Mühendisliði,207590450,SAY,English,50,17,1,,ÝSTANBUL,213.169,235.762,,,,,13,,%,"%7,7","%30,8","12,1",,"3,0",%,"%100,0","%100,0",,3,5
2023,ÝSTANBUL ESENYURT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,207590226,SAY,Turkish,0,5,5,,ÝSTANBUL,908.558,1.298.534,,,"%40,0",,82,,"%4,9","%30,5","%68,3","8,3",,"3,2","%20,0","%60,0","%100,0",,5,68
2023,ÝSTANBUL ESENYURT ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,Yazýlým Mühendisliði,207590471,SAY,English,50,19,14,,ÝSTANBUL,297.029,353.269,,,"%7,1",,100,,"%2,0","%20,0","%63,0","8,4",,"3,0","%14,3","%85,7","%92,9",,46,122
2023,ÝSTANBUL GALATA ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,209810087,SAY,Turkish,0,3,3,,ÝSTANBUL,928.169,1.120.873,,,"%33,3",,75,,"%1,3","%6,7","%53,3","11,2",,"3,0",%,"%66,7","%100,0",,1,36
2022,ÝSTANBUL GALATA ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,209810087,SAY,Turkish,0,3,3,,ÝSTANBUL,549.519,942.855,,,"%33,3",,100,,"%2,0","%7,0",29,"14,0",,"12,0",%,"%33,3","%33,3",,---,71
2023,ÝSTANBUL GALATA ÜNÝVERSÝTESÝ,Diþ Hekimliði Fakültesi,Diþ Hekimliði,209810051,SAY,English,0,34,5,,ÝSTANBUL,78.892,88.038,,,"%60,0",,86,,%,%,"%40,7","12,5",,"4,6",%,%,"%100,0",,19,61
2022,ÝSTANBUL GALATA ÜNÝVERSÝTESÝ,Diþ Hekimliði Fakültesi,Diþ Hekimliði,209810051,SAY,English,0,34,6,,ÝSTANBUL,79.785,82.591,,,"%66,7",,67,,%,"%11,9",29,"11,4",,"2,8",%,"%83,3","%100,0",,28,69
2021,ÝSTANBUL GALATA ÜNÝVERSÝTESÝ,Diþ Hekimliði Fakültesi (Ýngilizce) (Ücretli),Diþ Hekimliði,209810051,SAY,English,0,34,7,,ÝSTANBUL,79.632,111.458,,,"%57,1",,48,,%,"%4,2","%39,6","12,1",,"4,4",%,"%14,3","%100,0",,17,105
2023,ÝSTANBUL GALATA ÜNÝVERSÝTESÝ,Diþ Hekimliði Fakültesi,Diþ Hekimliði ,209810013,SAY,Turkish,0,76,33,,ÝSTANBUL,79.925,100.583,,,"%81,8",,185,,%,"%10,3","%58,4","9,9",,"4,0",%,"%33,3","%100,0",,136,330
2022,ÝSTANBUL GALATA ÜNÝVERSÝTESÝ,Diþ Hekimliði Fakültesi,Diþ Hekimliði ,209810013,SAY,Turkish,0,68,56,,ÝSTANBUL,79.958,107.602,,,"%85,7",,273,,"%0,4","%9,9",168,"9,0",,"4,4","%1,8","%28,6","%96,4",,226,598
2021,ÝSTANBUL GALATA ÜNÝVERSÝTESÝ,Diþ Hekimliði Fakültesi (Ücretli),Diþ Hekimliði ,209810013,SAY,Turkish,0,60,60,,ÝSTANBUL,76.595,95.935,,,"%85,0",,269,,"%1,9","%23,8","%68,8","7,7",,"3,9","%8,3","%56,7","%95,0",,159,650
2023,ÝSTANBUL GALATA ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,209810056,SAY,Turkish,50,22,22,,ÝSTANBUL,716.807,976.248,,,"%40,9",,393,,"%3,1","%14,0","%59,3","9,6",,"3,5","%22,7","%68,2","%95,5",,49,271
2022,ÝSTANBUL GALATA ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,209810056,SAY,Turkish,50,14,14,,ÝSTANBUL,630.018,828.641,,,"%35,7",,225,,"%1,8","%8,0",86,"12,5",,"9,3",%,"%7,1","%64,3",,16,235
2021,ÝSTANBUL GALATA ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,209810056,SAY,Turkish,50,34,0.0,,ÝSTANBUL,---,,,,,,7,,%,"%14,3","%57,1","12,0",,,,,,,,
2023,ÝSTANBUL GALATA ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,209810094,SAY,Turkish,0,3,3,,ÝSTANBUL,725.784,930.231,,,,,128,,"%4,7","%14,8","%46,9","11,1",,"2,7","%33,3","%66,7","%100,0",,9,38
2022,ÝSTANBUL GALATA ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,209810094,SAY,Turkish,0,3,3,,ÝSTANBUL,756.596,1.135.560,,,"%33,3",,47,,"%2,1","%12,8",15,"15,8",,"8,7",%,"%33,3","%66,7",,3,65
2023,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði ,201790177,SAY,Turkish,50,44,44,,ÝSTANBUL,242.792,255.644,,,"%20,5",,333,,"%12,0","%38,4","%72,1","7,2",,"2,4","%45,5","%93,2","%97,7",,144,239
2022,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði ,201790177,SAY,Turkish,50,39,39,,ÝSTANBUL,247.357,311.054,,,"%25,6",,344,,"%7,3","%32,6",199,"9,4",,"5,1","%25,6","%74,4","%84,6",,235,290
2021,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði ,201790177,SAY,Turkish,50,30,30,,ÝSTANBUL,288.009,326.380,,,"%13,3",,122,,"%6,6","%21,3","%65,6","8,6",,"3,4","%16,7","%60,0","%100,0",,153,187
2023,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði ,201790397,SAY,Turkish,0,3,3,,ÝSTANBUL,293.221,320.147,,,"%66,7",,18,,%,"%27,8","%38,9","11,8",,"2,3",%,"%100,0","%100,0",,18,54
2023,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði ,201710547,SAY,Turkish,50,30,30,,ÝSTANBUL,279.795,293.876,,,"%10,0",,217,,"%7,4","%29,0","%61,3","8,8",,"2,5","%33,3","%86,7","%100,0",,139,174
2022,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði ,201710547,SAY,Turkish,50,17,17,,ÝSTANBUL,285.434,392.977,,,"%11,8",,79,,"%3,8","%22,8",46,"9,7",,"4,9","%5,9","%58,8","%94,1",,99,124
2021,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði ,201710547,SAY,Turkish,50,17,1,,ÝSTANBUL,297.503,459.475,,,"%0,0",,17,,%,"%11,8","%52,9","10,5",,"14,0",%,%,%,,13,4
2023,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,201790183,SAY,Turkish,50,31,31,,ÝSTANBUL,589.210,696.251,,,"%35,5",,235,,"%8,5","%31,1","%64,3","8,1",,"2,6","%38,7","%90,3","%96,8",,165,195
2022,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,201790183,SAY,Turkish,50,25,25,,ÝSTANBUL,508.583,720.206,,,"%16,0",,570,,"%6,0","%27,2",312,"10,4",,"4,7","%20,0","%56,0","%92,0",,114,211
2021,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,201790183,SAY,Turkish,50,34,4,,ÝSTANBUL,381.210,668.222,,,"%75,0",,31,,%,"%22,6","%54,8","9,8",,"3,0",%,"%50,0","%100,0",,10,21
2023,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Mekatronik Mühendisliði,201790233,SAY,English,50,25,16,,ÝSTANBUL,293.803,356.245,,,"%12,5",,79,,"%2,5","%22,8","%59,5","9,1",,"2,8","%12,5","%75,0","%100,0",,78,91
2022,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Mekatronik Mühendisliði,201790233,SAY,English,50,17,14,,ÝSTANBUL,299.043,385.701,,,"%28,6",,50,,"%2,0","%22,0",28,"9,7",,"6,4","%7,1","%57,1","%78,6",,110,108
2021,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Mekatronik Mühendisliði,201790233,SAY,English,50,17,1,,ÝSTANBUL,171.923,157.204,,,"%0,0",,9,,%,"%22,2","%55,6","9,8",,"2,0",%,"%100,0","%100,0",,1,4
2023,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Metalurji ve Malzeme Mühendisliði ,201790258,SAY,Turkish,50,25,6,,ÝSTANBUL,299.343,395.336,,,"%33,3",,23,,"%4,3","%34,8","%69,6","7,7",,"5,7","%16,7","%83,3","%83,3",,35,31
2022,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Metalurji ve Malzeme Mühendisliði ,201790258,SAY,Turkish,50,17,2,,ÝSTANBUL,292.389,438.936,,,,,11,,%,"%27,3",6,"9,5",,"2,0",%,"%100,0","%100,0",,19,11
2021,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Metalurji ve Malzeme Mühendisliði ,201790258,SAY,Turkish,50,17,0.0,,ÝSTANBUL,---,,,,,,1,,%,%,%,"14,0",,,,,,,,
2023,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Mimarlýk ,201790320,SAY,Turkish,50,15,0.0,,ÝSTANBUL,---,,,,,,11,,%,%,"%27,3","13,5",,,,,,,,
2022,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Mimarlýk ,201790320,SAY,Turkish,50,15,1,,ÝSTANBUL,242.916,354.102,,,"%100,0",,7,,%,"%14,3",4,"8,9",,"5,0",%,%,"%100,0",,6,4
2023,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Elektrik-Elektronik Mühendisliði ,202711896,SAY,Turkish,50,51,2,,ÝSTANBUL,264.270,253.104,,,,,57,,%,"%10,5","%49,1","11,1",,"4,5",%,"%50,0","%100,0",,16,24
2022,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Elektrik-Elektronik Mühendisliði ,202711896,SAY,Turkish,50,32,23,,ÝSTANBUL,299.657,402.533,,,"%43,5",,96,,"%2,1","%12,5",51,"10,2",,"7,3","%8,7","%30,4","%78,3",,77,272
2021,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Elektrik-Elektronik Mühendisliði ,202711896,SAY,Turkish,50,15,15,,ÝSTANBUL,299.612,285.084,,,"%33,3",,56,,"%21,4","%33,9","%62,5","8,1",,"1,9","%80,0","%86,7","%100,0",,157,83
2023,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Elektrik-Elektronik Mühendisliði,202790648,SAY,English,50,34,3,,ÝSTANBUL,291.778,319.403,,,,,65,,%,"%10,8","%33,8","12,4",,"2,3",%,"%100,0","%100,0",,27,37
2022,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Elektrik-Elektronik Mühendisliði,202790648,SAY,English,50,17,11,,ÝSTANBUL,299.184,356.127,,,"%9,1",,57,,%,"%10,5",34,"8,8",,"5,9",%,"%36,4","%90,9",,38,117
2023,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Endüstri Mühendisliði ,202710253,SAY,Turkish,50,38,19,,ÝSTANBUL,295.565,377.223,,,"%21,1",,142,,"%4,2","%14,1","%60,6","9,2",,"3,2","%31,6","%73,7","%94,7",,95,121
2022,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Endüstri Mühendisliði ,202710253,SAY,Turkish,50,26,26,,ÝSTANBUL,257.822,318.517,,,"%15,4",,152,,"%1,3","%19,7",100,"8,8",,"4,5","%3,8","%38,5","%96,2",,92,192
2021,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Endüstri Mühendisliði ,202710253,SAY,Turkish,50,13,13,,ÝSTANBUL,260.777,313.883,,,"%15,4",,84,,"%13,1","%34,5","%76,2","6,9",,"1,7","%61,5","%100,0","%100,0",,50,94
2023,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Ýnþaat Mühendisliði ,202710395,SAY,Turkish,50,8,0.0,,ÝSTANBUL,---,,,,,,16,,%,%,"%25,0","13,6",,,,,,,,
2022,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Ýnþaat Mühendisliði ,202710395,SAY,Turkish,50,15,2,,ÝSTANBUL,278.646,259.998,,,,,13,,"%7,7","%7,7",5,"12,8",,"12,5","%50,0","%50,0","%50,0",,2,24
2021,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Ýnþaat Mühendisliði ,202710395,SAY,Turkish,50,20,2,,ÝSTANBUL,265.488,771.698,,,"%50,0",,23,,"%8,7","%17,4","%78,3","7,0",,"1,0","%100,0","%100,0","%100,0",,19,6
2023,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Ýnþaat Mühendisliði,202711154,SAY,English,50,7,1,,ÝSTANBUL,290.649,368.296,,,"%100,0",,11,,%,%,"%9,1","14,5",,"4,0",%,%,"%100,0",,---,8
2022,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Ýnþaat Mühendisliði,202711154,SAY,English,50,13,0.0,,ÝSTANBUL,---,,,,,,9,,%,%,4,"10,8",,,,,,,,
2021,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Ýnþaat Mühendisliði,202711154,SAY,English,50,20,1,,ÝSTANBUL,289.603,575.822,,,"%0,0",,14,,"%7,1","%7,1","%28,6","10,6",,"1,0","%100,0","%100,0","%100,0",,5,7
2023,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Mekatronik Mühendisliði ,202710271,SAY,Turkish,50,34,5,,ÝSTANBUL,299.141,444.501,,,"%20,0",,35,,"%5,7","%17,1","%57,1","8,8",,"4,0","%40,0","%80,0","%80,0",,15,55
2022,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Mekatronik Mühendisliði ,202710271,SAY,Turkish,50,18,17,,ÝSTANBUL,298.605,376.745,,,"%17,7",,50,,"%4,0","%24,0",26,"9,3",,"6,4","%11,8","%47,1","%82,4",,62,212
2021,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Mekatronik Mühendisliði ,202710271,SAY,Turkish,50,25,11,,ÝSTANBUL,298.386,340.652,,,"%45,5",,32,,"%18,8","%43,8","%87,5","5,4",,"1,9","%54,5","%90,9","%100,0",,36,90
2023,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Mimarlýk,202711199,SAY,English,50,7,0.0,,ÝSTANBUL,---,,,,,,9,,%,"%22,2","%77,8","7,4",,,,,,,,
2022,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Mimarlýk,202711199,SAY,English,50,15,0.0,,ÝSTANBUL,---,,,,,,19,,%,"%10,5",11,"8,7",,,,,,,,
2021,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Mimarlýk,202711199,SAY,English,50,9,3,,ÝSTANBUL,233.753,305.502,,,"%100,0",,27,,"%3,7","%33,3","%63,0","8,0",,"2,0","%33,3","%100,0","%100,0",,11,24
2023,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Mimarlýk ,202710174,SAY,Turkish,50,7,0.0,,ÝSTANBUL,---,,,,,,15,,%,%,"%46,7","10,9",,,,,,,,
2022,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Mimarlýk ,202710174,SAY,Turkish,50,18,2,,ÝSTANBUL,243.324,455.158,,,,,24,,%,"%8,3",17,"8,8",,"4,0",%,"%50,0","%100,0",,13,25
2021,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Mimarlýk ,202710174,SAY,Turkish,50,15,12,,ÝSTANBUL,249.794,385.647,,,"%75,0",,43,,"%27,9","%34,9","%69,8","7,1",,"1,0","%100,0","%100,0","%100,0",,97,74
2023,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik,208750537,SAY,English,50,33,33,,ÝSTANBUL,798.468,923.075,,,"%21,2",,243,,"%12,3","%26,7","%61,3","8,6",,"2,5","%54,5","%87,9","%93,9",,49,405
2023,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Diþ Hekimliði Fakültesi,Diþ Hekimliði,208750306,SAY,English,50,63,61,,ÝSTANBUL,79.814,90.158,,,"%50,8",,307,,"%9,1","%18,6","%55,0","9,8",,"4,1","%45,9","%67,2","%90,2",,293,683
2022,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Diþ Hekimliði Fakültesi,Diþ Hekimliði,208750306,SAY,English,50,59,59,,ÝSTANBUL,71.637,84.347,,,"%52,5",,338,,"%3,3","%18,0",208,"8,7",,"3,9","%15,3","%61,0","%94,9",,209,761
2023,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon,208750348,SAY,English,0,3,2,,ÝSTANBUL,1.011.273,1.175.838,,,"%50,0",,24,,%,%,"%16,7","13,0",,"12,5",%,%,%,,---,44
2022,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon,208750348,SAY,English,0,1,1,,ÝSTANBUL,647.579,1.068.444,,,,,18,,%,"%11,1",9,"14,8",,"24,0",%,%,%,,---,24
2023,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon,208750355,SAY,English,50,23,23,,ÝSTANBUL,750.194,988.113,,,"%21,7",,244,,"%4,9","%14,3","%49,6","10,5",,"3,2","%39,1","%73,9","%95,7",,36,288
2022,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon,208750355,SAY,English,50,16,16,,ÝSTANBUL,684.855,907.263,,,"%12,5",,106,,"%0,9","%7,5",39,"12,0",,"11,2","%6,3","%18,8","%56,3",,18,298
2023,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,208750383,SAY,Turkish,0,5,5,,ÝSTANBUL,887.154,1.324.410,,,"%40,0",,71,,%,"%5,6","%40,8","13,3",,"5,0",%,"%20,0","%100,0",,---,88
2022,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,208750383,SAY,Turkish,0,1,1,,ÝSTANBUL,658.799,1.144.120,,,"%100,0",,46,,%,"%6,5",18,"13,5",,"18,0",%,%,%,,---,24
2023,ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði,203010293,SAY,English,0,25,25,,ÝSTANBUL,202.735,237.935,,,"%8,0",,138,,"%9,4","%38,4","%65,2","7,7",,"1,9","%36,0","%92,0","%100,0",,24,281
2022,ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði,203010293,SAY,English,0,10,10,,ÝSTANBUL,190.317,230.561,,,"%40,0",,113,,"%9,7","%38,9",75,"7,6",,"3,5","%10,0","%70,0","%100,0",,29,93
